STARTDATE,RegionCliente,Pais,Estado,Fruta,Presentacion,Tamaño,Sum(QTY)
7/30/2020,Norte,México,NUEVO LEON,Piña,Prisma,Familiar,17
7/30/2020,Norte,México,NUEVO LEON,Sandía,Lata,On the go,0.5
7/30/2020,Norte,México,NUEVO LEON,Strawberry Kiwi,Lata,On the go,1
7/30/2020,Norte,México,NUEVO LEON,Uva,Bot,On the go,20
7/30/2020,Norte,México,NUEVO LEON,Uva,MiniBrik,Lonchera,2
7/30/2020,Norte,México,NUEVO LEON,Uva,PE,Lonchera,3
7/30/2020,Norte,México,NUEVO LEON,Uva,PET,On the go,4
7/30/2020,Norte,México,NUEVO LEON,Uva,TetraBrik,On the go,27
7/30/2021,Norte,México,NUEVO LEON,Arándano,LB,On the go,3
7/30/2021,Norte,México,NUEVO LEON,Arándano,Prisma,Familiar,6
7/30/2021,Norte,México,NUEVO LEON,Cereza,PE,Lonchera,1
7/30/2021,Norte,México,NUEVO LEON,Coco Piña,LB,On the go,11
7/30/2021,Norte,México,NUEVO LEON,Durazno,Bot,Lonchera,2
7/30/2021,Norte,México,NUEVO LEON,Durazno,Bot,On the go,23
7/30/2021,Norte,México,NUEVO LEON,Durazno,LB,On the go,1
7/30/2021,Norte,México,NUEVO LEON,Durazno,Lata,On the go,3
7/30/2021,Norte,México,NUEVO LEON,Durazno,MiniBrik,Lonchera,45.75
7/30/2021,Norte,México,NUEVO LEON,Durazno,Prisma,Familiar,14
7/30/2021,Norte,México,NUEVO LEON,Fresa,MiniBrik,Lonchera,10
7/30/2021,Norte,México,NUEVO LEON,Fresa,TetraBrik,On the go,5
7/30/2021,Norte,México,NUEVO LEON,Lima Limón,PET,On the go,2
7/30/2021,Norte,México,NUEVO LEON,Mango,Bot,Lonchera,5
7/30/2021,Norte,México,NUEVO LEON,Mango,Bot,On the go,105
7/30/2021,Norte,México,NUEVO LEON,Mango,Lata,On the go,6
7/30/2021,Norte,México,NUEVO LEON,Mango,MiniBrik,Lonchera,152
7/30/2021,Norte,México,NUEVO LEON,Mango,Prisma,Familiar,40.5
7/30/2021,Norte,México,NUEVO LEON,Mango,TetraBrik,On the go,28
7/30/2021,Norte,México,NUEVO LEON,Manzana,Bot,On the go,1
7/30/2021,Norte,México,NUEVO LEON,Manzana,Lata,On the go,7
7/30/2021,Norte,México,NUEVO LEON,Manzana,MiniBrik,Lonchera,86.25
7/30/2021,Norte,México,NUEVO LEON,Manzana,PET,On the go,5
7/30/2021,Norte,México,NUEVO LEON,Manzana,Prisma,Familiar,24
7/30/2021,Norte,México,NUEVO LEON,Manzana,TetraBrik,On the go,34
7/30/2021,Norte,México,NUEVO LEON,Naranja,PET,On the go,6
7/30/2021,Norte,México,NUEVO LEON,Naranja,Prisma,Familiar,9
7/30/2021,Norte,México,NUEVO LEON,Piña,Prisma,Familiar,23
7/30/2021,Norte,México,NUEVO LEON,Sandía,Lata,On the go,6
7/30/2021,Norte,México,NUEVO LEON,Strawberry Kiwi,Lata,On the go,0.5
7/30/2021,Norte,México,NUEVO LEON,Tomate Almeja,Bot,On the go,6
7/30/2021,Norte,México,NUEVO LEON,Uva,MiniBrik,Lonchera,67
7/30/2021,Norte,México,NUEVO LEON,Uva,PE,Lonchera,5
7/30/2021,Norte,México,NUEVO LEON,Uva,PET,On the go,4
7/30/2021,Norte,México,NUEVO LEON,Uva,Prisma,Familiar,0.5
7/30/2021,Norte,México,NUEVO LEON,Uva,TetraBrik,On the go,6
7/30/2022,Norte,México,NUEVO LEON,8 Verduras,Lata,On the go,371
7/30/2022,Norte,México,NUEVO LEON,Agua Coco,PET,On the go,82
7/30/2022,Norte,México,NUEVO LEON,Arándano,Prisma,Familiar,6
7/30/2022,Norte,México,NUEVO LEON,Arándano,Prisma,On the go,2
7/30/2022,Norte,México,NUEVO LEON,Citrus Punch,PET,On the go,1
7/30/2022,Norte,México,NUEVO LEON,Durazno,Bot,On the go,29
7/30/2022,Norte,México,NUEVO LEON,Durazno,LB,On the go,2
7/30/2022,Norte,México,NUEVO LEON,Durazno,Lata,On the go,12
7/30/2022,Norte,México,NUEVO LEON,Durazno,MiniBrik,Lonchera,15.5
7/30/2022,Norte,México,NUEVO LEON,Durazno,Prisma,Familiar,33
7/30/2022,Norte,México,NUEVO LEON,Durazno,Prisma,On the go,14
7/30/2022,Norte,México,NUEVO LEON,Energy,Lata,On the go,607
7/30/2022,Norte,México,NUEVO LEON,Fresa,MiniBrik,Lonchera,7
7/30/2022,Norte,México,NUEVO LEON,Fresa,TetraBrik,On the go,36
7/30/2022,Norte,México,NUEVO LEON,Fresa Platano,Lata,On the go,1
7/30/2022,Norte,México,NUEVO LEON,Guayaba,Bot,On the go,1
7/30/2022,Norte,México,NUEVO LEON,Guayaba,MiniBrik,Lonchera,1
7/30/2022,Norte,México,NUEVO LEON,Mandarina,PET,On the go,92
7/30/2022,Norte,México,NUEVO LEON,Mango,Bot,Lonchera,10
7/30/2022,Norte,México,NUEVO LEON,Mango,Bot,On the go,97
7/30/2022,Norte,México,NUEVO LEON,Mango,LB,On the go,2
7/30/2022,Norte,México,NUEVO LEON,Mango,MiniBrik,Lonchera,21.25
7/30/2022,Norte,México,NUEVO LEON,Mango,Prisma,Familiar,49
7/30/2022,Norte,México,NUEVO LEON,Mango,Prisma,On the go,24
7/30/2022,Norte,México,NUEVO LEON,Mango,TetraBrik,On the go,3
7/30/2022,Norte,México,NUEVO LEON,Manzana,Bot,On the go,76.5
7/30/2022,Norte,México,NUEVO LEON,Manzana,Lata,On the go,8.25
7/30/2022,Norte,México,NUEVO LEON,Manzana,MiniBrik,Lonchera,20.25
7/30/2022,Norte,México,NUEVO LEON,Manzana,PET,On the go,85
7/30/2022,Norte,México,NUEVO LEON,Manzana,Prisma,Familiar,42.5
7/30/2022,Norte,México,NUEVO LEON,Manzana,Prisma,On the go,25
7/30/2022,Norte,México,NUEVO LEON,Manzana,TetraBrik,On the go,42
7/30/2022,Norte,México,NUEVO LEON,Mixed Fruit,PET,On the go,340
7/30/2022,Norte,México,NUEVO LEON,Naranja,PET,Familiar,1
7/30/2022,Norte,México,NUEVO LEON,Naranja,Prisma,Familiar,11
7/30/2022,Norte,México,NUEVO LEON,Naranja S P,Prisma,On the go,18
7/30/2022,Norte,México,NUEVO LEON,Naranja Zanahoria,PET,On the go,261
7/30/2022,Norte,México,NUEVO LEON,Piña,Prisma,Familiar,28
7/30/2022,Norte,México,NUEVO LEON,Tomate Almeja,Bot,On the go,4
7/30/2022,Norte,México,NUEVO LEON,Uva,Bot,On the go,39
7/30/2022,Norte,México,NUEVO LEON,Uva,MiniBrik,Lonchera,5
7/30/2022,Norte,México,NUEVO LEON,Uva,PE,Lonchera,26
7/30/2022,Norte,México,NUEVO LEON,Uva,PET,On the go,197
7/30/2022,Norte,México,NUEVO LEON,Uva,Prisma,Familiar,1
7/30/2022,Norte,México,NUEVO LEON,Uva,TetraBrik,On the go,63
7/31/2020,Norte,México,NUEVO LEON,Arándano,Prisma,Familiar,4
7/31/2020,Norte,México,NUEVO LEON,Coco Piña,LB,On the go,13
7/31/2020,Norte,México,NUEVO LEON,Durazno,Bot,Lonchera,5
7/31/2020,Norte,México,NUEVO LEON,Durazno,Bot,On the go,57
7/31/2020,Norte,México,NUEVO LEON,Durazno,LB,On the go,15
7/31/2020,Norte,México,NUEVO LEON,Durazno,Lata,On the go,1
7/31/2020,Norte,México,NUEVO LEON,Durazno,MiniBrik,Lonchera,61
7/31/2020,Norte,México,NUEVO LEON,Durazno,Prisma,Familiar,13.5
7/31/2020,Norte,México,NUEVO LEON,Fresa,TetraBrik,On the go,5
7/31/2020,Norte,México,NUEVO LEON,Guayaba,Bot,Lonchera,1
7/31/2020,Norte,México,NUEVO LEON,Guayaba,Bot,On the go,55
7/31/2020,Norte,México,NUEVO LEON,Mango,Bot,Lonchera,2.5
7/31/2020,Norte,México,NUEVO LEON,Mango,Bot,On the go,65
7/31/2020,Norte,México,NUEVO LEON,Mango,LB,On the go,14
7/31/2020,Norte,México,NUEVO LEON,Mango,Lata,On the go,7.5
7/31/2020,Norte,México,NUEVO LEON,Mango,MiniBrik,Lonchera,64.5
7/31/2020,Norte,México,NUEVO LEON,Mango,Prisma,Familiar,7.5
7/31/2020,Norte,México,NUEVO LEON,Mango,TetraBrik,On the go,25
7/31/2020,Norte,México,NUEVO LEON,Manzana,Bot,Lonchera,3.5
7/31/2020,Norte,México,NUEVO LEON,Manzana,Bot,On the go,60
7/31/2020,Norte,México,NUEVO LEON,Manzana,LB,On the go,13
7/31/2020,Norte,México,NUEVO LEON,Manzana,Lata,On the go,3
7/31/2020,Norte,México,NUEVO LEON,Manzana,MiniBrik,Lonchera,60.5
7/31/2020,Norte,México,NUEVO LEON,Manzana,PET,On the go,1
7/31/2020,Norte,México,NUEVO LEON,Manzana,Prisma,Familiar,19
7/31/2020,Norte,México,NUEVO LEON,Manzana,TetraBrik,On the go,18.5
7/31/2020,Norte,México,NUEVO LEON,Naranja,LB,On the go,14
7/31/2020,Norte,México,NUEVO LEON,Naranja,PET,On the go,7
7/31/2020,Norte,México,NUEVO LEON,Naranja,Prisma,Familiar,4
7/31/2020,Norte,México,NUEVO LEON,Piña,Prisma,Familiar,9.5
7/31/2020,Norte,México,NUEVO LEON,Sandía,Lata,On the go,2
7/31/2020,Norte,México,NUEVO LEON,Strawberry Kiwi,Lata,On the go,5
7/31/2020,Norte,México,NUEVO LEON,Te Verde,Lata,On the go,0.5
7/31/2020,Norte,México,NUEVO LEON,Tomate Almeja,Bot,On the go,4
7/31/2020,Norte,México,NUEVO LEON,Uva,Bot,On the go,22
7/31/2020,Norte,México,NUEVO LEON,Uva,MiniBrik,Lonchera,3
7/31/2020,Norte,México,NUEVO LEON,Uva,PE,Lonchera,4
7/31/2020,Norte,México,NUEVO LEON,Uva,PET,On the go,4
7/31/2020,Norte,México,NUEVO LEON,Uva,Prisma,Familiar,1
7/31/2020,Norte,México,NUEVO LEON,Uva,TetraBrik,On the go,21
7/31/2021,Norte,México,NUEVO LEON,8 Verduras,Lata,On the go,102
7/31/2021,Norte,México,NUEVO LEON,Agua Natural,PET,Familiar,3
7/31/2021,Norte,México,NUEVO LEON,Agua Natural,PET,On the go,2
7/31/2021,Norte,México,NUEVO LEON,Arándano,LB,On the go,151
7/31/2021,Norte,México,NUEVO LEON,Arándano,Prisma,Familiar,7
7/31/2021,Norte,México,NUEVO LEON,Chocolate,Prisma,On the go,168
7/31/2021,Norte,México,NUEVO LEON,Coco Piña,LB,On the go,162
7/31/2021,Norte,México,NUEVO LEON,Durazno,Bot,Lonchera,1
7/31/2021,Norte,México,NUEVO LEON,Durazno,Bot,On the go,155
7/31/2021,Norte,México,NUEVO LEON,Durazno,LB,On the go,148
7/31/2021,Norte,México,NUEVO LEON,Durazno,Lata,On the go,15
7/31/2021,Norte,México,NUEVO LEON,Durazno,MiniBrik,Lonchera,275
7/31/2021,Norte,México,NUEVO LEON,Durazno,Prisma,Familiar,177
7/31/2021,Norte,México,NUEVO LEON,Energy,Lata,On the go,308
7/31/2021,Norte,México,NUEVO LEON,Fresa,MiniBrik,Lonchera,11
7/31/2021,Norte,México,NUEVO LEON,Fresa,TetraBrik,On the go,4
7/31/2021,Norte,México,NUEVO LEON,Frutas Tropicales,PET,On the go,7
7/31/2021,Norte,México,NUEVO LEON,Guayaba,Bot,On the go,126
7/31/2021,Norte,México,NUEVO LEON,Lima Limón,PET,On the go,3
7/31/2021,Norte,México,NUEVO LEON,Mango,Bot,Lonchera,3
7/31/2021,Norte,México,NUEVO LEON,Mango,Bot,On the go,333
7/31/2021,Norte,México,NUEVO LEON,Mango,LB,On the go,147
7/31/2021,Norte,México,NUEVO LEON,Mango,Lata,On the go,10
7/31/2021,Norte,México,NUEVO LEON,Mango,MiniBrik,Lonchera,137.25
7/31/2021,Norte,México,NUEVO LEON,Mango,Prisma,Familiar,378
7/31/2021,Norte,México,NUEVO LEON,Mango,TetraBrik,On the go,190
7/31/2021,Norte,México,NUEVO LEON,Manzana,Bot,On the go,252
7/31/2021,Norte,México,NUEVO LEON,Manzana,LB,On the go,147
7/31/2021,Norte,México,NUEVO LEON,Manzana,Lata,On the go,7
7/31/2021,Norte,México,NUEVO LEON,Manzana,MiniBrik,Lonchera,81.75
7/31/2021,Norte,México,NUEVO LEON,Manzana,PET,On the go,120
7/31/2021,Norte,México,NUEVO LEON,Manzana,Prisma,Familiar,20
7/31/2021,Norte,México,NUEVO LEON,Manzana,TetraBrik,On the go,32
7/31/2021,Norte,México,NUEVO LEON,Mixed Fruit,PET,On the go,164
7/31/2021,Norte,México,NUEVO LEON,Mora Azul,PET,On the go,6
7/31/2021,Norte,México,NUEVO LEON,Naranja,PET,Familiar,1
